Ref_Date,GEO,AG,SEX,PTOHSD,PE,STA,Vector,Coordinate,Value
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed high school,Has not received any postsecondary education,High 95% confidence interval (percent),v107293119,3.6.1.3.3.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Number of persons,v107293120,3.6.1.3.4.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Percent,v107293121,3.6.1.3.4.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293122,3.6.1.3.4.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293123,3.6.1.3.4.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Number of persons,v107293124,3.6.1.4.1.1,90.0
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Percent,v107293125,3.6.1.4.1.2,100.0
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Low 95% confidence interval (percent),v107293126,3.6.1.4.1.3,100.0
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",High 95% confidence interval (percent),v107293127,3.6.1.4.1.4,100.0
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Number of persons,v107293128,3.6.1.4.2.1,60.0
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Percent,v107293129,3.6.1.4.2.2,66.7
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Low 95% confidence interval (percent),v107293130,3.6.1.4.2.3,48.3
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,High 95% confidence interval (percent),v107293131,3.6.1.4.2.4,85.8
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Number of persons,v107293132,3.6.1.4.3.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Percent,v107293133,3.6.1.4.3.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293134,3.6.1.4.3.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,High 95% confidence interval (percent),v107293135,3.6.1.4.3.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Number of persons,v107293136,3.6.1.4.4.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Percent,v107293137,3.6.1.4.4.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293138,3.6.1.4.4.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293139,3.6.1.4.4.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,"Total, postsecondary education",Number of persons,v107293140,3.6.1.5.1.1,480.0
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,"Total, postsecondary education",Percent,v107293141,3.6.1.5.1.2,100.0
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293142,3.6.1.5.1.3,100.0
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293143,3.6.1.5.1.4,100.0
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has received postsecondary education,Number of persons,v107293144,3.6.1.5.2.1,100.0
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has received postsecondary education,Percent,v107293145,3.6.1.5.2.2,20.8
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293146,3.6.1.5.2.3,14.6
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293147,3.6.1.5.2.4,31.0
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107293148,3.6.1.5.3.1,350.0
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has not received any postsecondary education,Percent,v107293149,3.6.1.5.3.2,72.9
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293150,3.6.1.5.3.3,63.8
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107293151,3.6.1.5.3.4,81.4
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107293152,3.6.1.5.4.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107293153,3.6.1.5.4.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293154,3.6.1.5.4.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Has not obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293155,3.6.1.5.4.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,"Total, postsecondary education",Number of persons,v107293156,3.6.1.6.1.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,"Total, postsecondary education",Percent,v107293157,3.6.1.6.1.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293158,3.6.1.6.1.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293159,3.6.1.6.1.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has received postsecondary education,Number of persons,v107293160,3.6.1.6.2.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has received postsecondary education,Percent,v107293161,3.6.1.6.2.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293162,3.6.1.6.2.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293163,3.6.1.6.2.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,Number of persons,v107293164,3.6.1.6.3.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,Percent,v107293165,3.6.1.6.3.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293166,3.6.1.6.3.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107293167,3.6.1.6.3.4,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Number of persons,v107293168,3.6.1.6.4.1,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Percent,v107293169,3.6.1.6.4.2,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293170,3.6.1.6.4.3,F
2012,Nunatsiavut,45 years and over,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293171,3.6.1.6.4.4,F
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",Number of persons,v107293172,3.6.2.1.1.1,360.0
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",Percent,v107293173,3.6.2.1.1.2,100.0
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",Low 95% confidence interval (percent),v107293174,3.6.2.1.1.3,100.0
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",High 95% confidence interval (percent),v107293175,3.6.2.1.1.4,100.0
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,Number of persons,v107293176,3.6.2.1.2.1,120.0
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,Percent,v107293177,3.6.2.1.2.2,33.3
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,Low 95% confidence interval (percent),v107293178,3.6.2.1.2.3,22.6
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,High 95% confidence interval (percent),v107293179,3.6.2.1.2.4,43.8
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Number of persons,v107293180,3.6.2.1.3.1,240.0
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Percent,v107293181,3.6.2.1.3.2,66.7
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Low 95% confidence interval (percent),v107293182,3.6.2.1.3.3,56.2
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,High 95% confidence interval (percent),v107293183,3.6.2.1.3.4,77.4
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Number of persons,v107293184,3.6.2.1.4.1,F
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Percent,v107293185,3.6.2.1.4.2,F
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293186,3.6.2.1.4.3,F
2012,Nunatsiavut,45 years and over,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293187,3.6.2.1.4.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,"Total, postsecondary education",Number of persons,v107293188,3.6.2.2.1.1,80.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,"Total, postsecondary education",Percent,v107293189,3.6.2.2.1.2,100.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293190,3.6.2.2.1.3,100.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293191,3.6.2.2.1.4,100.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has received postsecondary education,Number of persons,v107293192,3.6.2.2.2.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has received postsecondary education,Percent,v107293193,3.6.2.2.2.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293194,3.6.2.2.2.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293195,3.6.2.2.2.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107293196,3.6.2.2.3.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has not received any postsecondary education,Percent,v107293197,3.6.2.2.3.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293198,3.6.2.2.3.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107293199,3.6.2.2.3.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107293200,3.6.2.2.4.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107293201,3.6.2.2.4.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293202,3.6.2.2.4.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293203,3.6.2.2.4.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",Number of persons,v107293204,3.6.2.3.1.1,70.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",Percent,v107293205,3.6.2.3.1.2,100.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",Low 95% confidence interval (percent),v107293206,3.6.2.3.1.3,100.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",High 95% confidence interval (percent),v107293207,3.6.2.3.1.4,100.0
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,Number of persons,v107293208,3.6.2.3.2.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,Percent,v107293209,3.6.2.3.2.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,Low 95% confidence interval (percent),v107293210,3.6.2.3.2.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,High 95% confidence interval (percent),v107293211,3.6.2.3.2.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Number of persons,v107293212,3.6.2.3.3.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Percent,v107293213,3.6.2.3.3.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293214,3.6.2.3.3.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,High 95% confidence interval (percent),v107293215,3.6.2.3.3.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Number of persons,v107293216,3.6.2.3.4.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Percent,v107293217,3.6.2.3.4.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293218,3.6.2.3.4.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293219,3.6.2.3.4.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Number of persons,v107293220,3.6.2.4.1.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Percent,v107293221,3.6.2.4.1.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Low 95% confidence interval (percent),v107293222,3.6.2.4.1.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",High 95% confidence interval (percent),v107293223,3.6.2.4.1.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Number of persons,v107293224,3.6.2.4.2.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Percent,v107293225,3.6.2.4.2.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Low 95% confidence interval (percent),v107293226,3.6.2.4.2.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,High 95% confidence interval (percent),v107293227,3.6.2.4.2.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Number of persons,v107293228,3.6.2.4.3.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Percent,v107293229,3.6.2.4.3.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293230,3.6.2.4.3.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,High 95% confidence interval (percent),v107293231,3.6.2.4.3.4,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Number of persons,v107293232,3.6.2.4.4.1,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Percent,v107293233,3.6.2.4.4.2,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293234,3.6.2.4.4.3,F
2012,Nunatsiavut,45 years and over,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293235,3.6.2.4.4.4,F
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,"Total, postsecondary education",Number of persons,v107293236,3.6.2.5.1.1,280.0
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,"Total, postsecondary education",Percent,v107293237,3.6.2.5.1.2,100.0
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293238,3.6.2.5.1.3,100.0
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293239,3.6.2.5.1.4,100.0
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has received postsecondary education,Number of persons,v107293240,3.6.2.5.2.1,60.0
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has received postsecondary education,Percent,v107293241,3.6.2.5.2.2,21.4
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293242,3.6.2.5.2.3,13.5
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293243,3.6.2.5.2.4,35.5
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107293244,3.6.2.5.3.1,220.0
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Percent,v107293245,3.6.2.5.3.2,78.6
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293246,3.6.2.5.3.3,64.5
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107293247,3.6.2.5.3.4,86.5
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107293248,3.6.2.5.4.1,F
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107293249,3.6.2.5.4.2,F
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293250,3.6.2.5.4.3,F
2012,Nunatsiavut,45 years and over,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293251,3.6.2.5.4.4,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Number of persons,v107293252,3.6.2.6.1.1,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Percent,v107293253,3.6.2.6.1.2,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293254,3.6.2.6.1.3,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293255,3.6.2.6.1.4,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has received postsecondary education,Number of persons,v107293256,3.6.2.6.2.1,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has received postsecondary education,Percent,v107293257,3.6.2.6.2.2,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293258,3.6.2.6.2.3,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293259,3.6.2.6.2.4,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Number of persons,v107293260,3.6.2.6.3.1,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Percent,v107293261,3.6.2.6.3.2,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293262,3.6.2.6.3.3,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107293263,3.6.2.6.3.4,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Number of persons,v107293264,3.6.2.6.4.1,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Percent,v107293265,3.6.2.6.4.2,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293266,3.6.2.6.4.3,F
2012,Nunatsiavut,45 years and over,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293267,3.6.2.6.4.4,F
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Number of persons,v107293268,3.6.3.1.1.1,330.0
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Percent,v107293269,3.6.3.1.1.2,100.0
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Low 95% confidence interval (percent),v107293270,3.6.3.1.1.3,100.0
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",High 95% confidence interval (percent),v107293271,3.6.3.1.1.4,100.0
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Number of persons,v107293272,3.6.3.1.2.1,130.0
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Percent,v107293273,3.6.3.1.2.2,39.4
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Low 95% confidence interval (percent),v107293274,3.6.3.1.2.3,28.1
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,High 95% confidence interval (percent),v107293275,3.6.3.1.2.4,50.4
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Number of persons,v107293276,3.6.3.1.3.1,170.0
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Percent,v107293277,3.6.3.1.3.2,51.5
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Low 95% confidence interval (percent),v107293278,3.6.3.1.3.3,40.9
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,High 95% confidence interval (percent),v107293279,3.6.3.1.3.4,63.7
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Number of persons,v107293280,3.6.3.1.4.1,F
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Percent,v107293281,3.6.3.1.4.2,F
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107293282,3.6.3.1.4.3,F
2012,Nunatsiavut,45 years and over,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,High 95% confidence interval (percent),v107293283,3.6.3.1.4.4,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,"Total, postsecondary education",Number of persons,v107293284,3.6.3.2.1.1,120.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,"Total, postsecondary education",Percent,v107293285,3.6.3.2.1.2,100.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107293286,3.6.3.2.1.3,100.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107293287,3.6.3.2.1.4,100.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has received postsecondary education,Number of persons,v107293288,3.6.3.2.2.1,90.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has received postsecondary education,Percent,v107293289,3.6.3.2.2.2,75.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107293290,3.6.3.2.2.3,52.3
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107293291,3.6.3.2.2.4,85.0
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107293292,3.6.3.2.3.1,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has not received any postsecondary education,Percent,v107293293,3.6.3.2.3.2,F
2012,Nunatsiavut,45 years and over,Female,Obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107293294,3.6.3.2.3.3,F
