Ref_Date,GEO,NAICS,TYPEBU,DEV,Vector,Coordinate,Value
2003,Ontario,Satellite telecommunications,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397737,7.8.2.1,x
2003,Ontario,Satellite telecommunications,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397738,7.8.2.2,x
2003,Ontario,Satellite telecommunications,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397739,7.8.2.3,x
2003,Ontario,Satellite telecommunications,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397740,7.8.3.1,x
2003,Ontario,Satellite telecommunications,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397741,7.8.3.2,x
2003,Ontario,Satellite telecommunications,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397742,7.8.3.3,x
2003,Ontario,Cable and other program distribution,All business units,Developer is mainly the business unit or the firm they are part of,v32397743,7.9.1.1,x
2003,Ontario,Cable and other program distribution,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397744,7.9.1.2,x
2003,Ontario,Cable and other program distribution,All business units,Developer is mainly other firm(s) or organization(s),v32397745,7.9.1.3,x
2003,Ontario,Cable and other program distribution,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397746,7.9.2.1,x
2003,Ontario,Cable and other program distribution,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397747,7.9.2.2,x
2003,Ontario,Cable and other program distribution,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397748,7.9.2.3,x
2003,Ontario,Cable and other program distribution,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397749,7.9.3.1,x
2003,Ontario,Cable and other program distribution,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397750,7.9.3.2,x
2003,Ontario,Cable and other program distribution,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397751,7.9.3.3,x
2003,Ontario,Other telecommunications,All business units,Developer is mainly the business unit or the firm they are part of,v32397752,7.10.1.1,x
2003,Ontario,Other telecommunications,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397753,7.10.1.2,x
2003,Ontario,Other telecommunications,All business units,Developer is mainly other firm(s) or organization(s),v32397754,7.10.1.3,x
2003,Ontario,Other telecommunications,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397755,7.10.2.1,x
2003,Ontario,Other telecommunications,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397756,7.10.2.2,x
2003,Ontario,Other telecommunications,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397757,7.10.2.3,x
2003,Ontario,Other telecommunications,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397758,7.10.3.1,x
2003,Ontario,Other telecommunications,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397759,7.10.3.2,x
2003,Ontario,Other telecommunications,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397760,7.10.3.3,x
2003,Ontario,Internet service providers,All business units,Developer is mainly the business unit or the firm they are part of,v32397761,7.11.1.1,16.7
2003,Ontario,Internet service providers,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397762,7.11.1.2,25.0
2003,Ontario,Internet service providers,All business units,Developer is mainly other firm(s) or organization(s),v32397763,7.11.1.3,25.0
2003,Ontario,Internet service providers,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397764,7.11.2.1,22.2
2003,Ontario,Internet service providers,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397765,7.11.2.2,33.3
2003,Ontario,Internet service providers,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397766,7.11.2.3,33.3
2003,Ontario,Internet service providers,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397767,7.11.3.1,25.0
2003,Ontario,Internet service providers,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397768,7.11.3.2,37.5
2003,Ontario,Internet service providers,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397769,7.11.3.3,37.5
2003,Ontario,Web search portals,All business units,Developer is mainly the business unit or the firm they are part of,v32397770,7.12.1.1,x
2003,Ontario,Web search portals,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397771,7.12.1.2,x
2003,Ontario,Web search portals,All business units,Developer is mainly other firm(s) or organization(s),v32397772,7.12.1.3,x
2003,Ontario,Web search portals,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397773,7.12.2.1,x
2003,Ontario,Web search portals,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397774,7.12.2.2,x
2003,Ontario,Web search portals,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397775,7.12.2.3,x
2003,Ontario,Web search portals,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397776,7.12.3.1,x
2003,Ontario,Web search portals,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397777,7.12.3.2,x
2003,Ontario,Web search portals,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397778,7.12.3.3,x
2003,Ontario,"Data processing, hosting, and related services",All business units,Developer is mainly the business unit or the firm they are part of,v32397779,7.13.1.1,40.9
2003,Ontario,"Data processing, hosting, and related services",All business units,Developer is the business unit in co-operation with other firms or organizations,v32397780,7.13.1.2,13.6
2003,Ontario,"Data processing, hosting, and related services",All business units,Developer is mainly other firm(s) or organization(s),v32397781,7.13.1.3,4.6
2003,Ontario,"Data processing, hosting, and related services",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397782,7.13.2.1,62.0
2003,Ontario,"Data processing, hosting, and related services",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397783,7.13.2.2,20.7
2003,Ontario,"Data processing, hosting, and related services",Innovative business units,Developer is mainly other firm(s) or organization(s),v32397784,7.13.2.3,7.0
2003,Ontario,"Data processing, hosting, and related services",Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397785,7.13.3.1,69.2
2003,Ontario,"Data processing, hosting, and related services",Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397786,7.13.3.2,23.1
2003,Ontario,"Data processing, hosting, and related services",Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397787,7.13.3.3,7.8
2003,Ontario,Office machinery and equipment rental and leasing,All business units,Developer is mainly the business unit or the firm they are part of,v32397788,7.14.1.1,18.4
2003,Ontario,Office machinery and equipment rental and leasing,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397789,7.14.1.2,0.0
2003,Ontario,Office machinery and equipment rental and leasing,All business units,Developer is mainly other firm(s) or organization(s),v32397790,7.14.1.3,18.1
2003,Ontario,Office machinery and equipment rental and leasing,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397791,7.14.2.1,x
2003,Ontario,Office machinery and equipment rental and leasing,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397792,7.14.2.2,x
2003,Ontario,Office machinery and equipment rental and leasing,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397793,7.14.2.3,x
2003,Ontario,Office machinery and equipment rental and leasing,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397794,7.14.3.1,x
2003,Ontario,Office machinery and equipment rental and leasing,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397795,7.14.3.2,x
2003,Ontario,Office machinery and equipment rental and leasing,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397796,7.14.3.3,x
2003,Ontario,Computer systems design and related services,All business units,Developer is mainly the business unit or the firm they are part of,v32397797,7.15.1.1,31.5
2003,Ontario,Computer systems design and related services,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397798,7.15.1.2,0.0
2003,Ontario,Computer systems design and related services,All business units,Developer is mainly other firm(s) or organization(s),v32397799,7.15.1.3,7.6
2003,Ontario,Computer systems design and related services,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397800,7.15.2.1,35.7
2003,Ontario,Computer systems design and related services,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397801,7.15.2.2,0.0
2003,Ontario,Computer systems design and related services,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397802,7.15.2.3,8.6
2003,Ontario,Computer systems design and related services,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397803,7.15.3.1,80.6
2003,Ontario,Computer systems design and related services,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397804,7.15.3.2,0.0
2003,Ontario,Computer systems design and related services,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397805,7.15.3.3,19.4
2003,Ontario,Electronic and precision equipment repair and maintenance,All business units,Developer is mainly the business unit or the firm they are part of,v32397806,7.16.1.1,21.3
2003,Ontario,Electronic and precision equipment repair and maintenance,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397807,7.16.1.2,25.6
2003,Ontario,Electronic and precision equipment repair and maintenance,All business units,Developer is mainly other firm(s) or organization(s),v32397808,7.16.1.3,0.0
2003,Ontario,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397809,7.16.2.1,29.0
2003,Ontario,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397810,7.16.2.2,34.8
2003,Ontario,Electronic and precision equipment repair and maintenance,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397811,7.16.2.3,0.0
2003,Ontario,Electronic and precision equipment repair and maintenance,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397812,7.16.3.1,45.4
2003,Ontario,Electronic and precision equipment repair and maintenance,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397813,7.16.3.2,54.6
2003,Ontario,Electronic and precision equipment repair and maintenance,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397814,7.16.3.3,0.0
2003,Ontario,Support activities for forestry,All business units,Developer is mainly the business unit or the firm they are part of,v32397815,7.17.1.1,22.2
2003,Ontario,Support activities for forestry,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397816,7.17.1.2,11.1
2003,Ontario,Support activities for forestry,All business units,Developer is mainly other firm(s) or organization(s),v32397817,7.17.1.3,0.0
2003,Ontario,Support activities for forestry,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397818,7.17.2.1,x
2003,Ontario,Support activities for forestry,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397819,7.17.2.2,x
2003,Ontario,Support activities for forestry,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397820,7.17.2.3,x
2003,Ontario,Support activities for forestry,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397821,7.17.3.1,x
2003,Ontario,Support activities for forestry,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397822,7.17.3.2,x
2003,Ontario,Support activities for forestry,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397823,7.17.3.3,x
2003,Ontario,Contract drilling (except oil and gas),All business units,Developer is mainly the business unit or the firm they are part of,v32397824,7.18.1.1,x
2003,Ontario,Contract drilling (except oil and gas),All business units,Developer is the business unit in co-operation with other firms or organizations,v32397825,7.18.1.2,x
2003,Ontario,Contract drilling (except oil and gas),All business units,Developer is mainly other firm(s) or organization(s),v32397826,7.18.1.3,x
2003,Ontario,Contract drilling (except oil and gas),Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397827,7.18.2.1,x
2003,Ontario,Contract drilling (except oil and gas),Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397828,7.18.2.2,x
2003,Ontario,Contract drilling (except oil and gas),Innovative business units,Developer is mainly other firm(s) or organization(s),v32397829,7.18.2.3,x
2003,Ontario,Contract drilling (except oil and gas),Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397830,7.18.3.1,x
2003,Ontario,Contract drilling (except oil and gas),Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397831,7.18.3.2,x
2003,Ontario,Contract drilling (except oil and gas),Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397832,7.18.3.3,x
2003,Ontario,Other support activities for mining,All business units,Developer is mainly the business unit or the firm they are part of,v32397833,7.19.1.1,27.3
2003,Ontario,Other support activities for mining,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397834,7.19.1.2,9.1
2003,Ontario,Other support activities for mining,All business units,Developer is mainly other firm(s) or organization(s),v32397835,7.19.1.3,0.0
2003,Ontario,Other support activities for mining,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397836,7.19.2.1,x
2003,Ontario,Other support activities for mining,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397837,7.19.2.2,x
2003,Ontario,Other support activities for mining,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397838,7.19.2.3,x
2003,Ontario,Other support activities for mining,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397839,7.19.3.1,x
2003,Ontario,Other support activities for mining,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397840,7.19.3.2,x
2003,Ontario,Other support activities for mining,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397841,7.19.3.3,x
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly the business unit or the firm they are part of,v32397842,7.20.1.1,24.7
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is the business unit in co-operation with other firms or organizations,v32397843,7.20.1.2,8.9
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",All business units,Developer is mainly other firm(s) or organization(s),v32397844,7.20.1.3,5.9
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397845,7.20.2.1,35.6
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397846,7.20.2.2,12.8
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",Innovative business units,Developer is mainly other firm(s) or organization(s),v32397847,7.20.2.3,8.5
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397848,7.20.3.1,62.5
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397849,7.20.3.2,22.5
2003,Ontario,"Other machinery, equipment and supplies wholesaler-distributors",Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397850,7.20.3.3,15.0
2003,Ontario,Air transportation,All business units,Developer is mainly the business unit or the firm they are part of,v32397851,7.21.1.1,35.7
2003,Ontario,Air transportation,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397852,7.21.1.2,7.1
2003,Ontario,Air transportation,All business units,Developer is mainly other firm(s) or organization(s),v32397853,7.21.1.3,0.0
2003,Ontario,Air transportation,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397854,7.21.2.1,x
2003,Ontario,Air transportation,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397855,7.21.2.2,x
2003,Ontario,Air transportation,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397856,7.21.2.3,x
2003,Ontario,Air transportation,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397857,7.21.3.1,x
2003,Ontario,Air transportation,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397858,7.21.3.2,x
2003,Ontario,Air transportation,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397859,7.21.3.3,x
2003,Ontario,Rail transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32397860,7.22.1.1,x
2003,Ontario,Rail transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397861,7.22.1.2,x
2003,Ontario,Rail transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32397862,7.22.1.3,x
2003,Ontario,Rail transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397863,7.22.2.1,x
2003,Ontario,Rail transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397864,7.22.2.2,x
2003,Ontario,Rail transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397865,7.22.2.3,x
2003,Ontario,Rail transportation ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397866,7.22.3.1,x
2003,Ontario,Rail transportation ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397867,7.22.3.2,x
2003,Ontario,Rail transportation ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397868,7.22.3.3,x
2003,Ontario,Water transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32397869,7.23.1.1,x
2003,Ontario,Water transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397870,7.23.1.2,x
2003,Ontario,Water transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32397871,7.23.1.3,x
2003,Ontario,Water transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397872,7.23.2.1,x
2003,Ontario,Water transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397873,7.23.2.2,x
2003,Ontario,Water transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397874,7.23.2.3,x
2003,Ontario,Water transportation ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397875,7.23.3.1,x
2003,Ontario,Water transportation ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397876,7.23.3.2,x
2003,Ontario,Water transportation ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397877,7.23.3.3,x
2003,Ontario,Truck transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32397878,7.24.1.1,13.9
2003,Ontario,Truck transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397879,7.24.1.2,2.8
2003,Ontario,Truck transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32397880,7.24.1.3,0.0
2003,Ontario,Truck transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397881,7.24.2.1,F
2003,Ontario,Truck transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397882,7.24.2.2,14.3
2003,Ontario,Truck transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397883,7.24.2.3,0.0
2003,Ontario,Truck transportation ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397884,7.24.3.1,x
2003,Ontario,Truck transportation ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397885,7.24.3.2,x
2003,Ontario,Truck transportation ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397886,7.24.3.3,x
2003,Ontario,Interurban and rural bus transportation ,All business units,Developer is mainly the business unit or the firm they are part of,v32397887,7.25.1.1,x
2003,Ontario,Interurban and rural bus transportation ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397888,7.25.1.2,x
2003,Ontario,Interurban and rural bus transportation ,All business units,Developer is mainly other firm(s) or organization(s),v32397889,7.25.1.3,x
2003,Ontario,Interurban and rural bus transportation ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397890,7.25.2.1,x
2003,Ontario,Interurban and rural bus transportation ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397891,7.25.2.2,x
2003,Ontario,Interurban and rural bus transportation ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397892,7.25.2.3,x
2003,Ontario,Airport operations ,All business units,Developer is mainly the business unit or the firm they are part of,v32397893,7.26.1.1,31.6
2003,Ontario,Airport operations ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397894,7.26.1.2,15.8
2003,Ontario,Airport operations ,All business units,Developer is mainly other firm(s) or organization(s),v32397895,7.26.1.3,0.0
2003,Ontario,Airport operations ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397896,7.26.2.1,60.0
2003,Ontario,Airport operations ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397897,7.26.2.2,30.0
2003,Ontario,Airport operations ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397898,7.26.2.3,0.0
2003,Ontario,Airport operations ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397899,7.26.3.1,66.7
2003,Ontario,Airport operations ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397900,7.26.3.2,33.3
2003,Ontario,Airport operations ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397901,7.26.3.3,0.0
2003,Ontario,Port and harbour operations ,All business units,Developer is mainly the business unit or the firm they are part of,v32397902,7.27.1.1,x
2003,Ontario,Port and harbour operations ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397903,7.27.1.2,x
2003,Ontario,Port and harbour operations ,All business units,Developer is mainly other firm(s) or organization(s),v32397904,7.27.1.3,x
2003,Ontario,Port and harbour operations ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397905,7.27.2.1,x
2003,Ontario,Port and harbour operations ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397906,7.27.2.2,x
2003,Ontario,Port and harbour operations ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397907,7.27.2.3,x
2003,Ontario,Port and harbour operations ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397908,7.27.3.1,x
2003,Ontario,Port and harbour operations ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397909,7.27.3.2,x
2003,Ontario,Port and harbour operations ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397910,7.27.3.3,x
2003,Ontario,Engineering services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397911,7.28.1.1,16.6
2003,Ontario,Engineering services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397912,7.28.1.2,12.4
2003,Ontario,Engineering services ,All business units,Developer is mainly other firm(s) or organization(s),v32397913,7.28.1.3,4.1
2003,Ontario,Engineering services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397914,7.28.2.1,26.4
2003,Ontario,Engineering services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397915,7.28.2.2,19.8
2003,Ontario,Engineering services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397916,7.28.2.3,6.6
2003,Ontario,Engineering services ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397917,7.28.3.1,F
2003,Ontario,Engineering services ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397918,7.28.3.2,F
2003,Ontario,Engineering services ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397919,7.28.3.3,12.5
2003,Ontario,Geophysical surveying and mapping services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397920,7.29.1.1,14.3
2003,Ontario,Geophysical surveying and mapping services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397921,7.29.1.2,28.6
2003,Ontario,Geophysical surveying and mapping services ,All business units,Developer is mainly other firm(s) or organization(s),v32397922,7.29.1.3,0.0
2003,Ontario,Geophysical surveying and mapping services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397923,7.29.2.1,14.3
2003,Ontario,Geophysical surveying and mapping services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397924,7.29.2.2,28.6
2003,Ontario,Geophysical surveying and mapping services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397925,7.29.2.3,0.0
2003,Ontario,Geophysical surveying and mapping services ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397926,7.29.3.1,x
2003,Ontario,Geophysical surveying and mapping services ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397927,7.29.3.2,x
2003,Ontario,Geophysical surveying and mapping services ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397928,7.29.3.3,x
2003,Ontario,Surveying and mapping (except geophysical) services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397929,7.30.1.1,35.3
2003,Ontario,Surveying and mapping (except geophysical) services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397930,7.30.1.2,5.9
2003,Ontario,Surveying and mapping (except geophysical) services ,All business units,Developer is mainly other firm(s) or organization(s),v32397931,7.30.1.3,0.0
2003,Ontario,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397932,7.30.2.1,85.7
2003,Ontario,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397933,7.30.2.2,14.3
2003,Ontario,Surveying and mapping (except geophysical) services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397934,7.30.2.3,0.0
2003,Ontario,Surveying and mapping (except geophysical) services ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397935,7.30.3.1,85.7
2003,Ontario,Surveying and mapping (except geophysical) services ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397936,7.30.3.2,14.3
2003,Ontario,Surveying and mapping (except geophysical) services ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397937,7.30.3.3,0.0
2003,Ontario,Testing laboratories ,All business units,Developer is mainly the business unit or the firm they are part of,v32397938,7.31.1.1,30.4
2003,Ontario,Testing laboratories ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397939,7.31.1.2,13.0
2003,Ontario,Testing laboratories ,All business units,Developer is mainly other firm(s) or organization(s),v32397940,7.31.1.3,0.0
2003,Ontario,Testing laboratories ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397941,7.31.2.1,46.7
2003,Ontario,Testing laboratories ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397942,7.31.2.2,20.0
2003,Ontario,Testing laboratories ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397943,7.31.2.3,0.0
2003,Ontario,Testing laboratories ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397944,7.31.3.1,70.0
2003,Ontario,Testing laboratories ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397945,7.31.3.2,30.0
2003,Ontario,Testing laboratories ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397946,7.31.3.3,0.0
2003,Ontario,Industrial design services ,All business units,Developer is mainly the business unit or the firm they are part of,v32397947,7.32.1.1,23.1
2003,Ontario,Industrial design services ,All business units,Developer is the business unit in co-operation with other firms or organizations,v32397948,7.32.1.2,0.0
2003,Ontario,Industrial design services ,All business units,Developer is mainly other firm(s) or organization(s),v32397949,7.32.1.3,15.4
2003,Ontario,Industrial design services ,Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397950,7.32.2.1,x
2003,Ontario,Industrial design services ,Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397951,7.32.2.2,x
2003,Ontario,Industrial design services ,Innovative business units,Developer is mainly other firm(s) or organization(s),v32397952,7.32.2.3,x
2003,Ontario,Industrial design services ,Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397953,7.32.3.1,x
2003,Ontario,Industrial design services ,Process innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397954,7.32.3.2,x
2003,Ontario,Industrial design services ,Process innovative business units,Developer is mainly other firm(s) or organization(s),v32397955,7.32.3.3,x
2003,Ontario,"Management, scientific and technical consulting services",All business units,Developer is mainly the business unit or the firm they are part of,v32397956,7.33.1.1,32.9
2003,Ontario,"Management, scientific and technical consulting services",All business units,Developer is the business unit in co-operation with other firms or organizations,v32397957,7.33.1.2,9.0
2003,Ontario,"Management, scientific and technical consulting services",All business units,Developer is mainly other firm(s) or organization(s),v32397958,7.33.1.3,0.0
2003,Ontario,"Management, scientific and technical consulting services",Innovative business units,Developer is mainly the business unit or the firm they are part of,v32397959,7.33.2.1,67.5
2003,Ontario,"Management, scientific and technical consulting services",Innovative business units,Developer is the business unit in co-operation with other firms or organizations,v32397960,7.33.2.2,18.5
2003,Ontario,"Management, scientific and technical consulting services",Innovative business units,Developer is mainly other firm(s) or organization(s),v32397961,7.33.2.3,0.0
2003,Ontario,"Management, scientific and technical consulting services",Process innovative business units,Developer is mainly the business unit or the firm they are part of,v32397962,7.33.3.1,78.5
